0.186645711,91.2755026,7.32016066
0.158203808,91.04236475,7.482941805
0.21132775,91.02788702,7.586355649
0.088008341,90.82703542,7.762457663
0.103784894,90.86963771,7.833571427
0.150373551,90.60717146,8.01898105
0.110251625,90.66826615,8.100265685
0.123792567,90.38863258,8.275766546
0.145448619,90.40853835,8.350280672
0.177866645,90.09982606,8.510737636
0.181301714,90.20656821,8.578017438
0.230623168,91.51309963,7.580930746
0.230446695,91.29522198,7.724570458
0.198664934,91.30606185,7.816612059
0.109815813,91.12448989,7.965354532
0.162500422,91.16331428,8.037138469
0.159755847,90.93781359,8.1968156
0.145116095,90.98442027,8.264179185
0.12381853,90.73732395,8.40307363
0.196420298,90.44754973,8.614487614
0.27597373,90.54837702,8.681074002
0.208747793,91.41701113,7.695207893
0.189272391,91.20063208,7.8264578
0.18300859,91.19186499,7.942541783
0.091320028,90.9949406,8.102572728
0.110550034,91.03710242,8.179901688
0.150696121,90.79020084,8.351154965
0.123638115,90.83344646,8.427433634
0.102429486,90.59170837,8.57615025
0.156234821,90.59145458,8.667485568
0.184141284,90.28513833,8.835315012
0.246086527,90.37426934,8.906576174
0.198677829,91.32791091,7.538539947
0.155770053,91.08131784,7.718502564
0.201433596,91.08439009,7.822683236
0.079364726,90.88568284,8.001896464
0.103260213,90.91000351,8.067586974
0.15214165,90.66336873,8.259547204
0.130842882,90.71458524,8.347195662
0.080211289,90.21288982,8.858602474
0.080652416,90.13173471,8.963507065
0.191233081,90.12490218,8.781530909
0.176515325,90.21839559,8.851953045
0.186154388,91.26328507,7.31351119
0.162128407,91.03356139,7.47359546
0.214957675,91.02132305,7.585329039
0.085978723,90.82146675,7.761774476
0.103940817,90.85966607,7.835501438
0.150983191,90.61450487,8.016590418
0.112854142,90.66331345,8.096873949
0.114429444,90.38683546,8.274790759
0.149519109,90.39462502,8.346193465
0.173065797,90.09151714,8.508511184
0.177309773,90.19762645,8.57500733
0.188072544,91.26853714,7.320163334
0.161009899,91.04325199,7.481289289
0.211545188,91.02499312,7.58776594
0.087427097,90.82557044,7.764772869
0.103961686,90.86753983,7.833143428
0.150815996,90.62104254,8.01576806
0.109063475,90.66596872,8.100731573
0.119322958,90.38895469,8.278439005
0.151146147,90.38186015,8.340055754
0.175702723,90.09817581,8.505284398
0.174156005,90.19710563,8.570485443
0.187772923,91.27284766,7.318648594
0.157916264,91.03559642,7.4813896
0.210778159,91.02501982,7.587308298
0.087768656,90.82471744,7.764593465
0.103388099,90.8620847,7.835238512
0.148411557,90.60413999,8.020643887
0.109659947,90.66435386,8.102269912
0.124042288,90.38749644,8.280337215
0.143722414,90.39686497,8.352518133
0.177915952,90.09569305,8.513654918
0.183908602,90.20087858,8.582527217
0.137924104,91.52376525,7.568946063
0.173673561,91.29837937,7.720640105
0.226700348,91.31339154,7.811513699
0.110589972,91.14436838,7.951298992
0.114443006,91.17569592,8.016872415
0.183527285,90.95661338,8.154418568
0.141414961,90.99748247,8.224403656
0.130818915,90.7706076,8.360650807
0.202158493,90.76090618,8.436613497
0.159700981,90.47954651,8.572952927
0.159979388,90.56698834,8.626937942
0.122582951,91.42243619,7.69285726
0.184568465,91.199281,7.839472353
0.237395493,91.20517167,7.948891736
0.130713079,91.02671442,8.100859449
0.132623296,91.06356456,8.162530206
0.196993697,90.82659321,8.324682673
0.150240601,90.86897264,8.399482511
0.146514417,90.61727825,8.553681269
0.226442991,90.6076053,8.656881162
0.195818056,90.30473045,8.809422218
0.165701124,90.37271618,8.862135256
0.129218041,91.32394772,7.817308041
0.187235092,91.10848513,7.973145977
0.228825919,91.10327916,8.091897066
0.125235891,90.90628744,8.264405131
0.120157205,90.94046965,8.331957712
0.184933809,90.67534951,8.498643302
0.143489339,90.71563042,8.577859485
0.158028015,90.45573752,8.74677787
0.212795156,90.45921596,8.84120592
0.203516747,90.15024927,9.017366084
0.149949625,90.23154053,9.075300298
0.213743629,91.40411096,7.535831516
0.196020344,91.18224058,7.680988241
0.184820472,91.16514842,7.791499516
0.103514912,90.97313141,7.963713459
0.114066495,91.01795235,8.04552465
0.162745104,90.77770552,8.217752029
0.123089708,90.81670286,8.295848492
0.11259968,90.55319261,8.46603209
0.157564996,90.57206927,8.566936004
0.160744554,90.24203551,8.729099474
0.245752008,90.345041,8.79838423
0.186407339,91.27576138,7.321434893
0.157900189,91.04259384,7.484215385
0.211904358,91.02819019,7.587713866
0.088861226,90.82774239,7.765060924
0.104404655,90.86528751,7.836105765
0.149177298,90.62348777,8.021198837
0.111707452,90.66796159,8.103728837
0.126628872,90.38958831,8.281747193
0.143910825,90.39871053,8.35485686
0.178287323,90.09646437,8.515829375
0.181691661,90.20438993,8.585448141
